"","Parches","Result"
"4768","R4768",0
"4769","R4769",0
"4770","R4770",0
"4771","R4771",0
"4772","R4772",0
"4773","R4773",0
"4774","R4774",0
"4775","R4775",0
"4776","R4776",0
"4777","R4777",0
"4778","R4778",0
"4779","R4779",0
"4780","R4780",0
"4781","R4781",0
"4782","R4782",0
"4783","R4783",0
"4784","R4784",0
"4785","R4785",0
"4786","R4786",0
"4787","R4787",0
"4788","R4788",0
"4789","R4789",0
"4790","R4790",0
"4791","R4791",0
"4792","R4792",0
"4793","R4793",0
"4794","R4794",0
"4795","R4795",0
"4796","R4796",0
"4797","R4797",0
"4798","R4798",0
"4799","R4799",0
"4800","R4800",0
"4801","R4801",0
"4802","R4802",0
"4803","R4803",0
"4804","R4804",0
"4805","R4805",0
"4806","R4806",0
"4807","R4807",0
"4808","R4808",0
"4809","R4809",0
"4810","R4810",0
"4811","R4811",0
"4812","R4812",0
"4813","R4813",0
"4814","R4814",0
"4815","R4815",0
"4816","R4816",0
"4817","R4817",0
"4818","R4818",0
"4819","R4819",0
"4820","R4820",0
"4821","R4821",0
"4822","R4822",0
"4823","R4823",0
"4824","R4824",0
"4825","R4825",0
"4826","R4826",0
"4827","R4827",0
"4828","R4828",0
"4829","R4829",0
"4830","R4830",0
"4831","R4831",0
"4832","R4832",0
"4833","R4833",0
"4834","R4834",0
"4835","R4835",0
"4836","R4836",0
"4837","R4837",0
"4838","R4838",0
"4839","R4839",0
"4840","R4840",0
"4841","R4841",0
"4842","R4842",0
"4843","R4843",0
"4844","R4844",0
"4845","R4845",0
"4846","R4846",0
"4847","R4847",0
"4848","R4848",0
"4849","R4849",0
"4850","R4850",0
"4851","R4851",0
"4852","R4852",0
"4853","R4853",0
"4854","R4854",0
"4855","R4855",0
"4856","R4856",0
"4857","R4857",0
"4858","R4858",0
"4859","R4859",0
"4860","R4860",0
"4861","R4861",0
"4862","R4862",0
"4863","R4863",0
"4864","R4864",0
"4865","R4865",0
"4866","R4866",0
"4867","R4867",0
"4868","R4868",0
"4869","R4869",0
"4870","R4870",0
"4871","R4871",0
"4872","R4872",0
"4873","R4873",0
"4874","R4874",0
"4875","R4875",0
"4876","R4876",0
"4877","R4877",0
"4878","R4878",0
"4879","R4879",0
"4880","R4880",0
"4881","R4881",0
"4882","R4882",0
"4883","R4883",0
"4884","R4884",0
"4885","R4885",0
"4886","R4886",0
"4887","R4887",0
"4888","R4888",0
"4889","R4889",0
"4890","R4890",0
"4891","R4891",0
"4892","R4892",0
"4893","R4893",0
"4894","R4894",0
"4895","R4895",0
"4896","R4896",0
"4897","R4897",0
"4898","R4898",0
"4899","R4899",0
"4900","R4900",0
"4901","R4901",0
"4902","R4902",0
"4903","R4903",0
"4904","R4904",0
"4905","R4905",0
"4906","R4906",0
"4907","R4907",0
"4908","R4908",0
"4909","R4909",0
"4910","R4910",0
"4911","R4911",0
"4912","R4912",0
"4913","R4913",0
"4914","R4914",0
"4915","R4915",0
"4916","R4916",0
"4917","R4917",0
"4918","R4918",0
"4919","R4919",0
"4920","R4920",0
"4921","R4921",0
"4922","R4922",0
"4923","R4923",0
"4924","R4924",0
"4925","R4925",0
"4926","R4926",0
"4927","R4927",0
"4928","R4928",0
"4929","R4929",0
"4930","R4930",0
"4931","R4931",0
"4932","R4932",0
"4933","R4933",0
"4934","R4934",0
"4935","R4935",0
"4936","R4936",0
"4937","R4937",0
"4938","R4938",0
"4939","R4939",0
"4940","R4940",0
"4941","R4941",0
"4942","R4942",0
"4943","R4943",0
"4944","R4944",0
"4945","R4945",0
"4946","R4946",0
"4947","R4947",0
"4948","R4948",0
"4949","R4949",0
"4950","R4950",0
"4951","R4951",0
"4952","R4952",0
"4953","R4953",0
"4954","R4954",0
"4955","R4955",0
"4956","R4956",0
"4957","R4957",0
"4958","R4958",0
"4959","R4959",0
"4960","R4960",0
"4961","R4961",0
"4962","R4962",0
"4963","R4963",0
"4964","R4964",0
"4965","R4965",0
"4966","R4966",0
"4967","R4967",0
"4968","R4968",0
"4969","R4969",0
"4970","R4970",0
"4971","R4971",0
"4972","R4972",0
"4973","R4973",0
"4974","R4974",0
"4975","R4975",0
"4976","R4976",0
"4977","R4977",0
"4978","R4978",0
"4979","R4979",0
"4980","R4980",0
"4981","R4981",0
"4982","R4982",0
"4983","R4983",0
"4984","R4984",0
"4985","R4985",0
"4986","R4986",0
"4987","R4987",0
"4988","R4988",0
"4989","R4989",0
"4990","R4990",0
"4991","R4991",0
"4992","R4992",0
"4993","R4993",0
"4994","R4994",0
"4995","R4995",0
"4996","R4996",0
"4997","R4997",0
"4998","R4998",0
"4999","R4999",0
"5000","R5000",0
"5001","R5001",0
"5002","R5002",0
"5003","R5003",0
"5004","R5004",0
"5005","R5005",0
"5006","R5006",0
"5007","R5007",0
"5008","R5008",0
"5009","R5009",0
"5010","R5010",0
"5011","R5011",0
"5012","R5012",0
"5013","R5013",0
"5014","R5014",0
"5015","R5015",0
"5016","R5016",0
"5017","R5017",0
"5018","R5018",0
"5019","R5019",0
"5020","R5020",0
"5021","R5021",0
"5022","R5022",0
"5023","R5023",0
"5024","R5024",0
"5025","R5025",0
"5026","R5026",0
"5027","R5027",0
"5028","R5028",0
"5029","R5029",0
"5030","R5030",0
"5031","R5031",0
"5032","R5032",0
"5033","R5033",0
"5034","R5034",0
"5035","R5035",0
"5036","R5036",0
"5037","R5037",0
"5038","R5038",0
"5039","R5039",0
"5040","R5040",0
"5041","R5041",0
"5042","R5042",0
"5043","R5043",0
"5044","R5044",0
"5045","R5045",0
"5046","R5046",0
"5047","R5047",0
"5048","R5048",0
"5049","R5049",0
"5050","R5050",0
"5051","R5051",0
"5052","R5052",0
"5053","R5053",0
"5054","R5054",0
"5055","R5055",0
"5056","R5056",0
"5057","R5057",0
"5058","R5058",0
"5059","R5059",0
"5060","R5060",0
"5061","R5061",0
"5062","R5062",0
"5063","R5063",0
"5064","R5064",0
"5065","R5065",0
"5066","R5066",0
"5067","R5067",0
"5068","R5068",0
"5069","R5069",0
"5070","R5070",0
"5071","R5071",0
"5072","R5072",0
"5073","R5073",0
"5074","R5074",0
"5075","R5075",0
"5076","R5076",0
"5077","R5077",0
"5078","R5078",0
"5079","R5079",0
"5080","R5080",0
"5081","R5081",0
"5082","R5082",0
"5083","R5083",0
"5084","R5084",0
"5085","R5085",0
"5086","R5086",0
"5087","R5087",0
"5088","R5088",0
"5089","R5089",0
"5090","R5090",0
"5091","R5091",0
"5092","R5092",0
"5093","R5093",0
"5094","R5094",0
"5095","R5095",0
"5096","R5096",0
"5097","R5097",0
"5098","R5098",0
"5099","R5099",0
"5100","R5100",0
"5101","R5101",0
"5102","R5102",0
"5103","R5103",0
"5104","R5104",0
"5105","R5105",0
"5106","R5106",0
"5107","R5107",0
"5108","R5108",0
"5109","R5109",0
"5110","R5110",0
"5111","R5111",0
"5112","R5112",0
"5113","R5113",0
"5114","R5114",0
"5115","R5115",0
"5116","R5116",0
"5117","R5117",0
"5118","R5118",0
"5119","R5119",0
"5120","R5120",0
"5121","R5121",0
"5122","R5122",0
"5123","R5123",0
"5124","R5124",0
"5125","R5125",0
"5126","R5126",0
"5127","R5127",0
"5128","R5128",0
"5129","R5129",0
"5130","R5130",0
"5131","R5131",0
"5132","R5132",0
"5133","R5133",0
"5134","R5134",0
"5135","R5135",0
"5136","R5136",0
"5137","R5137",0
"5138","R5138",0
"5139","R5139",0
"5140","R5140",0
"5141","R5141",0
"5142","R5142",0
"5143","R5143",0
"5144","R5144",0
"5145","R5145",0
"5146","R5146",0
"5147","R5147",0
"5148","R5148",0
"5149","R5149",0
"5150","R5150",0
"5151","R5151",0
"5152","R5152",0
"5153","R5153",0
"5154","R5154",0
"5155","R5155",0
"5156","R5156",0
"5157","R5157",0
"5158","R5158",0
"5159","R5159",0
"5160","R5160",0
"5161","R5161",0
"5162","R5162",0
"5163","R5163",0
"5164","R5164",0
"5165","R5165",0
"5166","R5166",0
"5167","R5167",0
"5168","R5168",0
"5169","R5169",0
"5170","R5170",0
"5171","R5171",0
"5172","R5172",0
"5173","R5173",0
"5174","R5174",0
"5175","R5175",0
"5176","R5176",0
"5177","R5177",0
"5178","R5178",0
"5179","R5179",0
"5180","R5180",0
"5181","R5181",0
"5182","R5182",0
"5183","R5183",0
"5184","R5184",0
"5185","R5185",0
"5186","R5186",0
"5187","R5187",0
"5188","R5188",0
"5189","R5189",0
"5190","R5190",0
"5191","R5191",0
"5192","R5192",0
"5193","R5193",0
"5194","R5194",0
"5195","R5195",0
"5196","R5196",0
"5197","R5197",0
"5198","R5198",0
"5199","R5199",0
"5200","R5200",0
"5201","R5201",0
"5202","R5202",0
"5203","R5203",0
"5204","R5204",0
"5205","R5205",0
"5206","R5206",0
"5207","R5207",0
"5208","R5208",0
"5209","R5209",0
"5210","R5210",0
"5211","R5211",0
"5212","R5212",0
"5213","R5213",0
"5214","R5214",0
"5215","R5215",0
"5216","R5216",0
"5217","R5217",0
"5218","R5218",0
"5219","R5219",0
"5220","R5220",0
"5221","R5221",0
"5222","R5222",0
"5223","R5223",0
"5224","R5224",0
"5225","R5225",0
"5226","R5226",0
"5227","R5227",0
"5228","R5228",0
"5229","R5229",0
"5230","R5230",0
"5231","R5231",0
"5232","R5232",0
"5233","R5233",0
"5234","R5234",0
"5235","R5235",0
"5236","R5236",0
"5237","R5237",0
"5238","R5238",0
"5239","R5239",0
"5240","R5240",0
"5241","R5241",0
"5242","R5242",0
"5243","R5243",0
"5244","R5244",0
"5245","R5245",0
"5246","R5246",0
"5247","R5247",0
"5248","R5248",0
"5249","R5249",0
"5250","R5250",0
"5251","R5251",0
"5252","R5252",0
"5253","R5253",0
"5254","R5254",0
"5255","R5255",0
"5256","R5256",0
"5257","R5257",0
"5258","R5258",0
"5259","R5259",0
"5260","R5260",0
"5261","R5261",0
"5262","R5262",0
"5263","R5263",0
"5264","R5264",0
"5265","R5265",0
"5266","R5266",0
"5267","R5267",0
"5268","R5268",0
"5269","R5269",0
"5270","R5270",0
"5271","R5271",0
"5272","R5272",0
"5273","R5273",0
"5274","R5274",0
"5275","R5275",0
"5276","R5276",0
"5277","R5277",0
"5278","R5278",0
"5279","R5279",0
"5280","R5280",0
"5281","R5281",0
"5282","R5282",0
"5283","R5283",0
"5284","R5284",0
"5285","R5285",0
"5286","R5286",0
"5287","R5287",0
"5288","R5288",0
"5289","R5289",0
"5290","R5290",0
"5291","R5291",0
"5292","R5292",0
"5293","R5293",0
"5294","R5294",0
"5295","R5295",0
"5296","R5296",0
"5297","R5297",0
"5298","R5298",0
"5299","R5299",0
"5300","R5300",0
"5301","R5301",0
"5302","R5302",0
"5303","R5303",0
"5304","R5304",0
"5305","R5305",0
"5306","R5306",0
"5307","R5307",0
"5308","R5308",0
"5309","R5309",0
"5310","R5310",0
"5311","R5311",0
"5312","R5312",0
"5313","R5313",0
"5314","R5314",0
"5315","R5315",0
"5316","R5316",0
"5317","R5317",0
"5318","R5318",0
"5319","R5319",0
"5320","R5320",0
"5321","R5321",0
"5322","R5322",0
"5323","R5323",0
"5324","R5324",0
"5325","R5325",0
"5326","R5326",0
"5327","R5327",0
"5328","R5328",0
"5329","R5329",0
"5330","R5330",0
"5331","R5331",0
"5332","R5332",0
"5333","R5333",0
"5334","R5334",0
"5335","R5335",0
"5336","R5336",0
"5337","R5337",0
"5338","R5338",0.77217359747156
"5339","R5339",0
"5340","R5340",0
"5341","R5341",0
"5342","R5342",0
"5343","R5343",0
"5344","R5344",0
"5345","R5345",0
"5346","R5346",0
"5347","R5347",0
"5348","R5348",0
"5349","R5349",0
"5350","R5350",0
"5351","R5351",0
"5352","R5352",0
"5353","R5353",0
"5354","R5354",0
"5355","R5355",0
"5356","R5356",0
"5357","R5357",0
"5358","R5358",0
"5359","R5359",0
"5360","R5360",0
"5361","R5361",0
"5362","R5362",0
"5363","R5363",0
"5364","R5364",0
"5365","R5365",0
"5366","R5366",0
"5367","R5367",0
"5368","R5368",0
"5369","R5369",0
"5370","R5370",0
"5371","R5371",0
"5372","R5372",0
"5373","R5373",0
"5374","R5374",0
"5375","R5375",0
"5376","R5376",0
"5377","R5377",0
"5378","R5378",0
"5379","R5379",1
"5380","R5380",0
"5381","R5381",0
"5382","R5382",0
"5383","R5383",0
"5384","R5384",0
"5385","R5385",0
"5386","R5386",0
"5387","R5387",0.999999999999999
"5388","R5388",0
"5389","R5389",0
"5390","R5390",0
"5391","R5391",0
"5392","R5392",0
"5393","R5393",0
"5394","R5394",0
"5395","R5395",0
"5396","R5396",0
"5397","R5397",0
"5398","R5398",0
"5399","R5399",0
"5400","R5400",0
"5401","R5401",0
"5402","R5402",0
"5403","R5403",0
"5404","R5404",0
"5405","R5405",0
"5406","R5406",0
"5407","R5407",0
"5408","R5408",0
"5409","R5409",0
"5410","R5410",0
"5411","R5411",0
"5412","R5412",0
"5413","R5413",0
"5414","R5414",0
"5415","R5415",0
"5416","R5416",0
"5417","R5417",0
"5418","R5418",0
"5419","R5419",0
"5420","R5420",0
"5421","R5421",0
"5422","R5422",0
"5423","R5423",0
"5424","R5424",0
"5425","R5425",0
"5426","R5426",0
"5427","R5427",0
"5428","R5428",0
"5429","R5429",0
"5430","R5430",0
"5431","R5431",0
"5432","R5432",0
"5433","R5433",0
"5434","R5434",0
"5435","R5435",0
"5436","R5436",0
"5437","R5437",0
"5438","R5438",0
"5439","R5439",0
"5440","R5440",0
"5441","R5441",0
"5442","R5442",0
"5443","R5443",0
"5444","R5444",0
"5445","R5445",0
"5446","R5446",0
"5447","R5447",0
"5448","R5448",0
"5449","R5449",0
"5450","R5450",0
"5451","R5451",0
"5452","R5452",0
"5453","R5453",0
"5454","R5454",0
"5455","R5455",0
"5456","R5456",0
"5457","R5457",0
"5458","R5458",0
"5459","R5459",0
"5460","R5460",0
"5461","R5461",0
"5462","R5462",0
"5463","R5463",0
"5464","R5464",0
"5465","R5465",0
"5466","R5466",0
"5467","R5467",0
"5468","R5468",0
"5469","R5469",0
"5470","R5470",0
"5471","R5471",0
"5472","R5472",0
"5473","R5473",0
"5474","R5474",0
"5475","R5475",0
"5476","R5476",0
"5477","R5477",0
"5478","R5478",0
"5479","R5479",0
"5480","R5480",0
"5481","R5481",0
"5482","R5482",0
"5483","R5483",0
"5484","R5484",0
"5485","R5485",0
"5486","R5486",0
"5487","R5487",0
"5488","R5488",0
"5489","R5489",0
"5490","R5490",0
"5491","R5491",0
"5492","R5492",0
"5493","R5493",0
"5494","R5494",0
"5495","R5495",0
"5496","R5496",0
"5497","R5497",0
"5498","R5498",0
"5499","R5499",1
"5500","R5500",0
"5501","R5501",0
"5502","R5502",0
"5503","R5503",0
"5504","R5504",0
"5505","R5505",0
"5506","R5506",0
"5507","R5507",0
"5508","R5508",0
"5509","R5509",0
"5510","R5510",1
"5511","R5511",0
"5512","R5512",0
"5513","R5513",0
"5514","R5514",0
"5515","R5515",0
"5516","R5516",0
"5517","R5517",0
"5518","R5518",0
"5519","R5519",0
"5520","R5520",0
"5521","R5521",0
"5522","R5522",0
"5523","R5523",0
"5524","R5524",0
"5525","R5525",0
"5526","R5526",0
"5527","R5527",0
"5528","R5528",0
"5529","R5529",0
"5530","R5530",0
"5531","R5531",0
"5532","R5532",0
"5533","R5533",0
"5534","R5534",0
"5535","R5535",0
"5536","R5536",0
"5537","R5537",0
"5538","R5538",0
"5539","R5539",0
"5540","R5540",0
"5541","R5541",0
"5542","R5542",0
"5543","R5543",0
"5544","R5544",0
"5545","R5545",0
"5546","R5546",0
"5547","R5547",0
"5548","R5548",0
"5549","R5549",0
"5550","R5550",0
"5551","R5551",0
"5552","R5552",0
"5553","R5553",0
"5554","R5554",0
"5555","R5555",0
"5556","R5556",0
"5557","R5557",0
"5558","R5558",0
"5559","R5559",0
"5560","R5560",0
"5561","R5561",0
"5562","R5562",0
"5563","R5563",0
"5564","R5564",0
"5565","R5565",0
"5566","R5566",0
"5567","R5567",0
"5568","R5568",0
"5569","R5569",0
"5570","R5570",0
"5571","R5571",0
"5572","R5572",0
"5573","R5573",0
"5574","R5574",0
"5575","R5575",0
"5576","R5576",0
"5577","R5577",0
"5578","R5578",0
"5579","R5579",0
"5580","R5580",0
"5581","R5581",0
"5582","R5582",0
"5583","R5583",0
"5584","R5584",0
"5585","R5585",0
"5586","R5586",0
"5587","R5587",0
"5588","R5588",0
"5589","R5589",0
"5590","R5590",0
"5591","R5591",0
"5592","R5592",0
"5593","R5593",0
"5594","R5594",0
"5595","R5595",0
"5596","R5596",0
"5597","R5597",0
"5598","R5598",0
"5599","R5599",0
"5600","R5600",0
"5601","R5601",0
"5602","R5602",0
"5603","R5603",0
"5604","R5604",0
"5605","R5605",0
"5606","R5606",0
"5607","R5607",0
"5608","R5608",0
"5609","R5609",0
"5610","R5610",0
"5611","R5611",0
"5612","R5612",0
"5613","R5613",0
"5614","R5614",0
"5615","R5615",0
"5616","R5616",0
"5617","R5617",0
"5618","R5618",0
"5619","R5619",0
"5620","R5620",0
"5621","R5621",0
"5622","R5622",0
"5623","R5623",0
"5624","R5624",0
"5625","R5625",0
"5626","R5626",0
"5627","R5627",0
"5628","R5628",0
"5629","R5629",0
"5630","R5630",0
"5631","R5631",0
"5632","R5632",0
"5633","R5633",0
"5634","R5634",0
"5635","R5635",0
"5636","R5636",0
"5637","R5637",0
"5638","R5638",0
"5639","R5639",0
"5640","R5640",0
"5641","R5641",0
"5642","R5642",0
"5643","R5643",0
"5644","R5644",0
"5645","R5645",0
"5646","R5646",0
"5647","R5647",0
"5648","R5648",0
"5649","R5649",0
"5650","R5650",0
"5651","R5651",0
"5652","R5652",0
"5653","R5653",0
"5654","R5654",0
"5655","R5655",0
"5656","R5656",0
"5657","R5657",0
"5658","R5658",0
"5659","R5659",0
"5660","R5660",0
"5661","R5661",0
"5662","R5662",0
"5663","R5663",0
"5664","R5664",0
"5665","R5665",0
"5666","R5666",0
"5667","R5667",0
"5668","R5668",0
"5669","R5669",0
"5670","R5670",0
"5671","R5671",0
"5672","R5672",0
"5673","R5673",0
"5674","R5674",0
"5675","R5675",0
"5676","R5676",0
"5677","R5677",0
"5678","R5678",0
"5679","R5679",0
"5680","R5680",0
"5681","R5681",0
"5682","R5682",0
"5683","R5683",0
"5684","R5684",0
"5685","R5685",0
"5686","R5686",0
"5687","R5687",0
"5688","R5688",0
"5689","R5689",0
"5690","R5690",0
"5691","R5691",0
"5692","R5692",0
"5693","R5693",0
"5694","R5694",0
"5695","R5695",0
"5696","R5696",0
"5697","R5697",0
"5698","R5698",0
"5699","R5699",0
"5700","R5700",0
"5701","R5701",0
"5702","R5702",0
"5703","R5703",0
"5704","R5704",0
"5705","R5705",0
"5706","R5706",0
"5707","R5707",0
"5708","R5708",0
"5709","R5709",0
"5710","R5710",0
"5711","R5711",0
"5712","R5712",0
"5713","R5713",0
"5714","R5714",0
"5715","R5715",0
"5716","R5716",0
"5717","R5717",0
"5718","R5718",0
"5719","R5719",0
"5720","R5720",0
"5721","R5721",0
"5722","R5722",0
"5723","R5723",0
"5724","R5724",0
"5725","R5725",0
"5726","R5726",0
"5727","R5727",0
"5728","R5728",0
"5729","R5729",0
"5730","R5730",0
"5731","R5731",0
"5732","R5732",0
"5733","R5733",0
"5734","R5734",0
"5735","R5735",0
"5736","R5736",0
"5737","R5737",0
"5738","R5738",0
"5739","R5739",0
"5740","R5740",0
"5741","R5741",0
"5742","R5742",0
"5743","R5743",0
"5744","R5744",0
"5745","R5745",0
"5746","R5746",0
"5747","R5747",0
"5748","R5748",0
"5749","R5749",0
"5750","R5750",0
"5751","R5751",0
"5752","R5752",0
"5753","R5753",0
"5754","R5754",0
"5755","R5755",0
"5756","R5756",0
"5757","R5757",0
"5758","R5758",0
"5759","R5759",0
"5760","R5760",0
"5761","R5761",0
"5762","R5762",0
"5763","R5763",0
"5764","R5764",0
"5765","R5765",0
"5766","R5766",0
"5767","R5767",0
"5768","R5768",0
"5769","R5769",0
"5770","R5770",0
"5771","R5771",0
"5772","R5772",0
"5773","R5773",0
"5774","R5774",0
"5775","R5775",0
"5776","R5776",0
"5777","R5777",0
"5778","R5778",0
"5779","R5779",0
"5780","R5780",0
"5781","R5781",0
"5782","R5782",0
"5783","R5783",0
"5784","R5784",0
"5785","R5785",0
"5786","R5786",0
"5787","R5787",0
"5788","R5788",0
"5789","R5789",0
"5790","R5790",0
"5791","R5791",0
"5792","R5792",0
"5793","R5793",0
"5794","R5794",0
"5795","R5795",0
"5796","R5796",0
"5797","R5797",0
"5798","R5798",0
"5799","R5799",0
"5800","R5800",0
"5801","R5801",0
"5802","R5802",0
"5803","R5803",0
"5804","R5804",0
"5805","R5805",0
"5806","R5806",0
"5807","R5807",0
"5808","R5808",0
"5809","R5809",0
"5810","R5810",0
"5811","R5811",0
"5812","R5812",0
"5813","R5813",0
"5814","R5814",0
"5815","R5815",0
"5816","R5816",0
"5817","R5817",0
"5818","R5818",0
"5819","R5819",0
"5820","R5820",0
"5821","R5821",0
"5822","R5822",0
"5823","R5823",0
"5824","R5824",0
"5825","R5825",0
"5826","R5826",0
"5827","R5827",0
"5828","R5828",0
"5829","R5829",0
"5830","R5830",0
"5831","R5831",0
"5832","R5832",0
"5833","R5833",0
"5834","R5834",0
"5835","R5835",0
"5836","R5836",0
"5837","R5837",0
"5838","R5838",0
"5839","R5839",0
"5840","R5840",0
"5841","R5841",0
"5842","R5842",0
"5843","R5843",0
"5844","R5844",0
"5845","R5845",0
"5846","R5846",0
"5847","R5847",0
"5848","R5848",0
"5849","R5849",0
"5850","R5850",0
"5851","R5851",0
"5852","R5852",0
"5853","R5853",0
"5854","R5854",0
"5855","R5855",0
"5856","R5856",0
"5857","R5857",0
"5858","R5858",0
"5859","R5859",0
"5860","R5860",0
"5861","R5861",0
"5862","R5862",0
"5863","R5863",0
"5864","R5864",0
"5865","R5865",0
"5866","R5866",0
"5867","R5867",0
"5868","R5868",0
"5869","R5869",0
"5870","R5870",0
"5871","R5871",0
"5872","R5872",0
"5873","R5873",0
"5874","R5874",0
"5875","R5875",0
"5876","R5876",0
"5877","R5877",0
"5878","R5878",0
"5879","R5879",0
"5880","R5880",0
"5881","R5881",0
"5882","R5882",0
"5883","R5883",0
"5884","R5884",0
"5885","R5885",0
"5886","R5886",0
"5887","R5887",0
"5888","R5888",0
"5889","R5889",0
"5890","R5890",0
"5891","R5891",0
"5892","R5892",0
"5893","R5893",0
"5894","R5894",0
"5895","R5895",0
"5896","R5896",0
"5897","R5897",0
"5898","R5898",0
"5899","R5899",0
"5900","R5900",0
"5901","R5901",0
"5902","R5902",0
"5903","R5903",0
"5904","R5904",0
"5905","R5905",0
"5906","R5906",0
"5907","R5907",0
"5908","R5908",0
"5909","R5909",0
"5910","R5910",0
"5911","R5911",0
"5912","R5912",0
"5913","R5913",0
"5914","R5914",0
"5915","R5915",0
"5916","R5916",0
"5917","R5917",0
"5918","R5918",0
"5919","R5919",0
"5920","R5920",0
"5921","R5921",0
"5922","R5922",0
"5923","R5923",0
"5924","R5924",0
"5925","R5925",0
"5926","R5926",0
"5927","R5927",0
"5928","R5928",0
"5929","R5929",0
"5930","R5930",0
"5931","R5931",0
"5932","R5932",0
"5933","R5933",0
"5934","R5934",0
"5935","R5935",0
"5936","R5936",0
"5937","R5937",0
"5938","R5938",0
"5939","R5939",0
"5940","R5940",0
"5941","R5941",0
"5942","R5942",0
"5943","R5943",0
"5944","R5944",0
"5945","R5945",0
"5946","R5946",0
"5947","R5947",0
"5948","R5948",0
"5949","R5949",0
"5950","R5950",0
"5951","R5951",0
"5952","R5952",0
"5953","R5953",0
"5954","R5954",0
"5955","R5955",0
"5956","R5956",0
"5957","R5957",0
"5958","R5958",0
"5959","R5959",0
"5960","R5960",0
"5961","R5961",0
"5962","R5962",0
"5963","R5963",0
"5964","R5964",0
"5965","R5965",0
"5966","R5966",0
"5967","R5967",0
"5968","R5968",0
"5969","R5969",0
"5970","R5970",0
"5971","R5971",0
"5972","R5972",0
"5973","R5973",0
"5974","R5974",0
"5975","R5975",0
"5976","R5976",0
"5977","R5977",0
"5978","R5978",0
"5979","R5979",0
"5980","R5980",0
"5981","R5981",0
"5982","R5982",0
"5983","R5983",0
"5984","R5984",0
"5985","R5985",0
"5986","R5986",0
"5987","R5987",0
"5988","R5988",0
"5989","R5989",0
"5990","R5990",0
"5991","R5991",0
"5992","R5992",0
"5993","R5993",0
"5994","R5994",0
"5995","R5995",0
"5996","R5996",0
"5997","R5997",0
"5998","R5998",0
"5999","R5999",0
"6000","R6000",0
"6001","R6001",0
"6002","R6002",0
"6003","R6003",0
"6004","R6004",0
"6005","R6005",0
"6006","R6006",0
"6007","R6007",0
"6008","R6008",0
"6009","R6009",0
"6010","R6010",0
"6011","R6011",0
"6012","R6012",0
"6013","R6013",0
"6014","R6014",0
